Symbol,A,AA,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALLE,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BHI,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBS,CCI,CCL,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COH,COL,COP,COST,CPB,CRM,CSCO,CSRA,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLR,DLTR,DNB,DO,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,ENDP,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HOT,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IFF,ILMN,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLTC,LLY,LM,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MJN,MKC,MLM,MMC,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MYL,NAVI,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SE,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SPGI,SPLS,SPY,SRCL,SRE,STI,STJ,STT,STX,STZ,SWK,SWKS,SWN,SYF,SYK,SYMC,SYY,T,TAP,TDC,TDG,TEL,TGNA,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWX,TXN,TXT,TYC,UA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS
A,1.0,0.459215823778,-0.575283206094,-0.409230232995,-0.29396393435,0.708519279571,-0.619219774338,0.0522056301921,0.797355045616,0.882917674758,0.648990655601,0.198975001192,0.727689834432,-0.345468820651,0.698012873556,0.817510306618,0.7860385634,0.511823174055,0.519647338645,0.875110678128,-0.532815902377,-0.217313364511,0.879645071526,0.680394645169,0.791242874476,-0.6040181926,0.937597421779,-0.612022980632,0.852830452551,0.920788632823,-0.450542369363,0.961103663428,-0.408214354175,-0.274356529315,0.779385783244,-0.319572325507,0.903078431714,0.961836356094,-0.33133994077,-0.485160263095,0.84673800601,0.772229880747,-0.231297042116,0.732650397635,0.824521154742,0.883259937014,0.581226761089,0.865946444445,0.879592566457,0.85819242913,-0.309764750153,0.968371462899,0.609427814035,0.0922883709851,-0.230037623487,0.880535363195,-0.709912579662,0.284987331403,-0.402518678953,0.794865204033,0.975859749989,-0.274529705464,-0.396679378645,-0.086137952389,0.256931059288,0.837722023847,0.792237543198,0.949246080642,0.922333654139,-0.507134613943,0.836843313196,-0.320426681915,0.88483724764,0.791576688525,0.0647577632507,0.606629866584,0.907425134916,-0.230215099898,0.776727921307,0.853088754955,-0.315712696113,-0.201345176651,-0.0256860017239,-0.743490448643,-0.122780496591,0.837016057474,-0.353745314761,0.471051797731,-0.537942853616,0.909854819825,0.854342950092,0.75784021396,0.409394198529,0.818091483,0.669982977131,-0.81836804629,0.313586141441,0.791874155673,0.780055943186,0.81291305541,-0.279294476397,0.419356761846,0.760835524739,0.368119640832,-0.207270235037,0.708896260565,0.681918200845,0.79006722707,0.777907934412,-0.356744673552,0.249377278034,0.872943563561,0.46496727364,-0.408099749123,0.853805437778,-0.41253577287,0.863401619258,0.653903211775,0.664354481189,-0.521828786393,0.848327156625,0.412738922241,0.564284622004,0.759360085777,0.947507604185,0.644189371725,0.357925503392,-0.187970530879,-0.0816863387179,-0.0368010952022,-0.311578160261,0.889871783964,0.867762093432,0.800517819349,0.594480006967,0.896928571315,0.75267861337,0.769152050608,-0.343672575988,0.816416477538,0.734148869667,0.500077462362,0.0570323286661,0.732438124503,0.242693569135,0.69350695556,0.718435619833,0.963517968873,0.756284704908,0.714271159959,0.906990767393,0.210071432425,0.79962086302,-0.855638045758,0.404588699205,0.909997207261,-0.388212261894,0.301373826909,0.733108134441,-0.209018785843,0.439131041478,0.0102650108449,0.729089897351,0.812177938678,-0.290885764329,0.691805387406,0.339397468447,-0.0535794009717,0.698218493928,-0.32144641634,0.581351523447,0.823305978305,0.951828146056,0.405204242779,0.58201191985,0.608652917729,0.162155575987,0.590141251279,0.879771371934,0.0826464255812,-0.887848613411,0.661563811431,0.771279018009,0.639104871924,0.866254985936,0.158875167059,0.123919544109,0.846562480887,-0.115496527026,-0.430568212458,0.204844214009,,0.429338129654,0.76875815585,0.585767555358,-0.564536363047,0.827828471962,0.885338263462,0.0473894030426,0.659575042185,0.629686083012,0.81696999371,-0.462572546383,-0.692681289928,0.789387211133,-0.459403677042,-0.268208906275,0.367114065786,0.674037328859,-0.443711210738,0.658936074547,-0.201564472284,-0.561994762523,-0.0261793138605,0.772388327458,-0.00282467226164,0.822722712453,0.30780561967,-0.284484487337,-0.0416903563818,-0.184421619591,0.882781968,0.532850390093,0.728640695132,0.893552424342,-0.561883540602,-0.724281483273,-0.572934423938,0.543028506799,0.870763591443,0.161732216213,0.66406338334,-0.344263453088,0.645007689228,0.627472124932,0.938661328008,-0.275223731876,0.604754547479,0.907836109725,0.556751336521,0.755602021745,0.859491641661,0.754563233357,0.896243370575,0.926065904246,-0.349846003902,0.737870192478,0.564556762125,0.966316162963,0.902338525597,-0.391182825562,0.396605626526,-0.866858546179,0.815959256455,-0.259923272453,0.856489447807,0.857166485361,0.851473228261,0.681297017806,-0.55792941371,-0.111138905212,0.660193120755,0.395915689993,-0.224389156516,-0.734723681259,0.291677642992,0.946830897528,-0.674511864838,0.822959454776,-0.151708305613,0.890284650646,0.814481251939,0.944126301608,0.850078867805,-0.126126849819,-0.41356587441,0.933570105543,-0.199815713614,-0.558851361817,0.939706823415,0.935696902609,-0.311505030596,0.107442732038,0.667434600921,-0.310474381976,-0.848236546555,0.373419896836,0.563039061259,0.00604925398828,0.902809548289,0.741104746903,0.611644418165,0.941160226687,0.168386871834,0.385697954903,0.491245124542,0.924384961988,-0.405479437036,0.557946954453,0.78310139419,0.820368903921,0.683862542294,0.879982242272,0.874480554492,-0.304711880643,0.818617411754,0.84212530933,0.820540272917,-0.527587489136,-0.34537690623,0.883818957204,-0.0960295738708,-0.346130583739,0.632229051022,0.217012742541,0.205714100571,-0.225838277214,0.371424695075,-0.0611491064001,0.597082428709,0.547405230739,0.82050660059,-1.0,0.855321567334,-0.253567047296,0.670760803987,0.832533180729,-0.587668935921,0.791821990789,0.91267963185,-0.434148976145,-0.0195128360425,0.615893740637,-0.363245856523,0.230168313424,0.828905719641,0.961863819792,0.900303375584,-0.147883125165,-0.179099490663,0.82620606376,-0.03873642659,0.605955935336,0.815192335858,0.745130859632,0.625134371168,0.605960863929,0.87764014396,0.0411079030851,-0.21397970891,0.314896103078,0.834894846617,0.314647980212,0.739004739064,0.601171225991,0.871234859379,0.709339263606,-0.119294351234,0.801674315306,0.517490172254,0.670106929912,0.381285142775,0.907101572104,0.933089723584,0.851235215882,-0.252107755905,0.753836499369,0.810314265471,0.680297689666,0.772426658115,-0.858006263526,0.00991492011451,0.533637440588,-0.106022624517,-0.0610777678325,0.341157580463,0.685902645779,0.820099405143,0.505029802139,0.307287626096,0.627859135374,-0.254817192769,0.655769474954,-0.556288757786,-0.388906511911,0.176225598089,-0.676901340983,0.282353483439,-0.279317516087,-0.53731619027,0.673813261953,0.327661426145,0.697600529478,0.517481318869,0.872837568345,0.901932303416,-0.121404510584,0.850521022662,0.0457576354543,0.719755054097,-0.115747969193,0.857223773088,-0.798959670461,0.805062311435,0.54520219896,0.226063347747,0.308237403328,0.715756004559,0.771692207791,0.77984127898,0.898873082376,-0.625137376074,0.861344464291,-0.911550447917,0.808772226591,0.541503229884,0.674563642637,-0.193730124554,-0.703794761888,0.82701043131,0.89379141772,-0.704956327964,0.184084378698,-0.372988193469,0.770765818179,-0.141194023534,0.858533612053,0.817525938288,0.836058210465,0.0201530906632,0.882797146337,0.0336009245548,-0.201221232483,-0.438253544543,-0.640669184516,0.755577721723,0.675345628615,0.98348699202,0.0279598194939,0.386045280739,0.820144564378,0.679788386065,0.783930957274,-0.447124410055,0.588695867844,0.563182270134,0.946632991344,0.138129519969,0.816377329255,-0.875053937216,-0.607110480559,0.551559066915,0.37616697196,0.903228489115,0.854494064732,0.344131332564,0.281151055942,0.689227674871,0.0308700947218,0.491498372375,0.330941115976,0.852524055389,0.764405165661,0.84112441593,-0.775442195618,0.103051086855,-0.472249459722,0.855294804312,0.722442959231,0.708347309901,0.678855725179,-0.334100287437,0.837510322821,0.688617619467,0.927514496091,-0.571559963809,-0.701536857286,0.775534142215,-0.319129872806,0.120919764093,0.691336582054,0.81383140704,0.883469191535,-0.533127599036,0.593783883687,-0.479133693939,0.681409750897,0.740374737512,-0.311844768399,0.787667382591,0.460773608641,0.800436582232,-0.458526848877,0.570966367266,0.798568281949,0.80859001634,0.16991737277,0.947213858874,0.839685713476,0.565778363735,0.911499971579,0.121615742952,0.886954641328
AA,0.459215823778,1.0,-0.289379503832,-0.0214174712292,0.0011432233236,0.579619085944,-0.120382218851,0.256079410435,0.314192795096,0.345300500457,0.488409102886,0.305094429698,0.372118591863,-0.0108237185072,0.560470543283,0.312848548603,0.298065892767,0.53013409823,0.575918665726,0.614034889015,-0.421676891308,-0.0546110259727,0.39373943931,0.272783246355,0.70225741355,0.0401897266931,0.442613099949,-0.0620132319294,0.418545260808,0.53697515058,-0.123140643646,0.41808011099,0.0440487107863,0.3016560484,0.425630196366,0.13525799615,0.539192706424,0.497319107054,0.113437045164,0.287897574228,0.6012901726,0.520602470549,0.254465475731,0.608023987861,0.542181589524,0.257029663596,0.477599203809,0.37895768758,0.565353837465,0.371087883937,0.297668557184,0.559799677032,0.21523085598,0.342376475275,0.0760447564471,0.54873060977,-0.0435644630216,0.440246275288,0.272967383799,0.480364714143,0.46389518949,0.228093865101,0.100974460465,0.0964082468142,0.413817082214,0.538266039148,0.456668132237,0.624515171546,0.510403678512,0.179967011716,0.632760895468,0.0976192610997,0.368642868,0.415820319102,0.0885289133298,0.740432166003,0.296058871237,0.0928131380391,0.401413156422,0.259057213425,-0.0176023343291,0.161378122969,0.0714432619071,-0.121865381572,0.219450202317,0.421642499848,0.341559208603,0.303756486369,0.0486610126937,0.446390201296,0.491235714368,0.01001717642,0.578725646258,0.493296595654,0.461837586793,-0.238221508317,0.542506888812,0.28202495896,0.22846456541,0.444575278,0.187539811321,0.308770279378,0.319762422758,0.372173180951,0.180107116314,0.302868617485,0.284508431353,0.515055267727,0.649373276083,-0.0191078856898,0.717624458123,0.444119804956,0.502798132533,-0.351117177757,0.524785042962,0.0553061713375,0.519261864883,0.511546013665,0.337711842592,-0.308422540994,0.552476276075,0.317357531742,0.685254315417,0.333677046609,0.55531976336,0.676278387855,0.220636011268,0.162914226844,-0.123252082747,-0.1494671343,0.149831946648,0.35567890842,0.229969211515,0.444317976678,0.463486750766,0.573098573371,0.634239984159,0.0744526155756,-0.104879240495,0.339750715919,0.27482126582,0.451290607682,0.262163873143,0.185092495158,0.294661330776,0.447378408179,0.335220632932,0.486706275189,0.440155342252,0.481475858391,0.492615382199,0.590894204267,0.653643845611,-0.435079193668,0.410220093005,0.325132662119,-0.303144805796,0.267817707514,0.289031422134,0.0531816962029,0.491250432997,0.157829238089,0.679085433683,0.332807093582,0.138640128325,0.466978313441,0.533897245244,0.34078736388,0.0359292949673,0.26483945404,0.326191873663,0.221554324815,0.62535502473,0.763521713339,0.732133645085,0.173513272596,0.401186034663,0.397624522335,0.32085461516,0.425650590015,-0.404749225439,0.31712612397,0.641187095551,0.701699339237,0.539383157791,0.24232415877,0.246843278641,0.277875547457,-0.372555008751,0.128307572519,0.512441041399,,0.421291442313,0.352385346357,0.277085414359,-0.0337856200045,0.473812330747,0.311852950526,0.159559663774,0.00797744119731,0.00288428174175,0.516053842479,-0.00704287104742,-0.103502664199,0.588476454107,0.00536477264749,-0.0225222962052,0.546671638737,0.593601467666,0.0314800338378,0.382895503237,0.255439166519,-0.420518115211,0.329651444211,0.613511412241,0.0663595054467,0.473000089909,0.52313686391,0.241183687237,0.486330633474,0.018736458299,0.476852799194,0.747266537153,0.55833863491,0.550163637531,0.0244104172318,-0.555385450154,-0.562850738307,-0.0633981108483,0.395985226243,0.563085834014,0.370990200704,0.301028616809,0.685139664701,-0.157211978697,0.293077330457,-0.102422329744,0.256182175174,0.351435078213,0.738749112857,0.205353678622,0.670283237534,0.570091771735,0.466347192218,0.523183666324,0.0875566474656,0.525450578853,0.516718944747,0.49880684262,0.401583655147,-0.151062994748,0.425344471,-0.130870229248,0.365535730354,0.19002383862,0.262055616685,0.33151954949,0.255915529511,0.0704446097378,0.00139832489373,0.456432181347,0.251667446581,0.46607938738,-0.49069500967,-0.300792269158,0.660288047754,0.520269532403,-0.438305871498,0.579648411193,0.338530269809,0.595523296308,0.709670160278,0.43381769413,0.430576191071,0.0708935492739,0.0483750054737,0.511060179855,0.136502409445,-0.108895782945,0.432887599446,0.427110122672,0.0258761124999,0.192448560073,0.25310857961,0.0754668467284,-0.222712280188,0.51418993392,0.237103027926,0.447902167815,0.598526470199,0.345031944033,0.113043839303,0.495666582296,0.30089740571,0.620918048871,0.194436863028,0.341233598775,-0.0290687774665,0.783387863335,0.661275397271,0.327069571204,0.636710655226,0.519618371764,0.487809447411,-0.00567682400791,0.443961021736,0.263397856218,0.336999355126,0.110733171616,-0.0980913722309,0.552819384781,0.212841035839,0.0806671952069,0.0215747109705,0.460502354191,0.381614186426,0.0113684657921,0.581789646285,-0.389203021367,0.754853971051,0.358780708637,0.249981942369,-1.0,0.504575695173,-0.0231101773194,0.509150202442,0.308177414414,-0.145399330071,0.379368687961,0.373793983498,0.0292319501248,0.286768476432,0.755887704548,0.0722630122534,0.481444101235,0.633459170805,0.432244198914,0.675727925018,0.0381419602938,0.00529397795906,0.311383685368,0.47295291108,0.453959689576,0.419390226273,0.518322339757,0.174365137895,0.480572845426,0.450811553641,0.313409095166,0.19283242072,0.609823805443,0.345929742772,0.656200743146,0.273720736727,0.405022361654,0.434336867191,0.45132065485,0.266157795242,0.200009120279,0.362790474198,0.613772160363,0.543224409121,0.458126134424,0.567519825996,0.381048852975,-0.0311980329159,0.654795650084,0.375738134609,0.503603114055,0.288237767679,-0.475215509419,0.312213928953,0.023420587072,-0.0495268807984,0.423340875749,0.669581100414,0.667595867311,0.623732998422,0.141413604658,0.40445723425,0.488308320329,0.306349837865,0.0452224353833,-0.223395540731,-0.105148296996,0.377456613826,-0.305431648577,0.282088302395,0.032610894914,-0.360938359136,0.664633184366,0.303796985329,0.268301154833,0.477749964325,0.411174663176,0.253340232334,-0.31302829474,0.344957775685,0.294727119681,0.408298731467,0.505590828293,0.480395401666,-0.316192346679,0.266033807547,0.412510513434,0.44128926426,0.00117913100131,0.136132528978,0.244058471723,0.497659335541,0.704172697911,0.0597034985416,0.568305063152,-0.478757387569,0.463262001234,0.494740115164,0.611736804638,0.301733358225,-0.231988412221,0.235663275861,0.698682518077,-0.143548603849,0.318129369689,0.111364279469,0.389532701074,-0.283370935215,0.424228224836,0.370866537427,0.277564190843,0.182601167859,0.262185229976,0.211544291553,-0.209707606556,0.255264596267,0.0698509170082,0.499338717572,0.413080603593,0.528004427875,0.0217633404586,0.238375796851,0.304330370956,0.401524607076,0.420170563035,-0.179434231975,0.575582437133,0.221782160778,0.458368735784,0.46455635799,0.40752399305,-0.494296371562,-0.160462430227,0.157200913439,0.541558450678,0.426218062819,0.531046465444,0.464975049835,0.655811337157,0.594231967195,0.417184849355,0.577989736747,0.445603754946,0.747187791908,0.374443137237,0.533864543013,-0.124311912015,-0.201246562624,-0.393160002212,0.578227039753,0.576327864633,0.569119612486,0.447102958051,-0.0967530127026,0.471027144689,0.184743544637,0.556387514951,-0.0232053542548,-0.206484084853,0.280356192694,-0.082478141266,-0.113739700284,0.740160892446,0.694932264083,0.455410830051,-0.0851860853069,0.18328906887,0.12212790583,0.65752769094,0.732354998061,0.195404833042,0.496886931481,0.447123476365,0.293584573697,-0.39730730046,-0.171139037244,0.459299223857,0.172324907505,0.265726956057,0.491625750304,0.619372748625,0.535206346447,0.540549469419,0.433958304691,0.641208246384
AAL,-0.575283206094,-0.289379503832,1.0,0.3863890897,0.754324844865,-0.374975621381,0.788205963155,0.529788351563,-0.490708405035,-0.443852317455,0.0106589007366,-0.24430262313,-0.380552007226,0.734971655829,-0.0047640131343,-0.651352927759,-0.694249278276,-0.545027094059,-0.532960694675,-0.584087181578,0.89610428817,0.581706711405,-0.58223543518,-0.490307112598,-0.623459886902,0.265968086555,-0.730486938621,0.830973903156,-0.559649849615,-0.306232489569,0.763479541323,-0.656531059232,0.74071660635,0.360981754535,-0.0549263667747,0.507116052343,-0.495215899365,-0.505356937355,0.652437483069,0.378493691094,-0.70049268434,-0.650129173286,0.173363324881,-0.460364999774,-0.413416590052,-0.385333135512,-0.00456395211439,-0.62844501297,-0.533174142087,-0.776983220249,0.329468970203,-0.506784971754,-0.136232949335,0.436114124313,0.579249311406,-0.658263443468,0.660853969608,0.172476573111,0.218623510623,-0.850543976761,-0.648498554846,0.650054090741,0.429071792121,0.502758084411,0.14177722645,-0.202449567708,-0.315761654207,-0.568722671466,-0.723776417828,0.66898755731,-0.336323540595,0.524179618664,-0.670987495154,-0.817818606346,0.687492589982,-0.343842023175,-0.568754080903,0.661671478712,-0.501377261476,-0.593637717376,0.752767820265,0.572814951497,0.256362286963,0.730426736159,0.456065395074,-0.784681293044,0.187037035386,-0.522722528351,0.570003647554,-0.615564607564,-0.599776986647,-0.409773885747,-0.137076714006,-0.41571963984,-0.250836339761,0.570731216458,-0.534902254197,-0.687128227811,-0.579784206256,-0.82481356184,0.578314238629,-0.730138472441,-0.592336548412,0.226791091262,0.347933311628,0.0607451225694,-0.628169894354,-0.305099770916,-0.280271601719,0.817285653438,0.026621173496,-0.412816105431,-0.19013795768,0.664405609604,-0.33556849205,0.278708373462,-0.546613068396,-0.492054288631,-0.618509508979,0.896161644317,-0.177705446042,-0.333751749008,-0.194076414536,-0.830770995902,-0.642959959234,-0.309118901168,-0.275137937985,0.591046884433,0.528028723793,0.463432855721,0.729324759817,-0.714242600699,-0.729097145001,-0.59681558429,-0.492230962294,-0.404969257151,-0.0665367405462,-0.268806810031,-0.2621707178,-0.729867175705,-0.730921999552,-0.347835061607,0.0454216451077,-0.432011005227,0.377540209711,-0.270290641106,-0.716911886514,-0.664938519559,-0.750335714667,-0.422441990016,-0.469471763371,-0.0881553275987,-0.455892574789,0.739070501435,-0.244686604058,-0.731234365483,0.742267708246,-0.688923808911,-0.608310748119,0.481488623541,0.0733098502101,0.508870555,-0.429619019306,-0.642989679729,0.405330714319,-0.762440859037,-0.214216275034,0.543030704413,-0.429930473916,0.596905185171,-0.399660043395,-0.460273249036,-0.450422238608,-0.388287177489,-0.27524577055,-0.491596456445,-0.298041309991,-0.477380544453,-0.533654557094,0.210744877813,0.756971570741,-0.394218879976,-0.329650781148,-0.296391165494,-0.595719148488,0.221425335612,0.211054985664,-0.479945983382,0.468602690309,0.49943915177,0.0160723962525,,0.0664006456984,-0.237346259102,-0.215524137021,0.747726974989,-0.684325980184,-0.450224967169,0.628922805304,0.0687704307825,0.132929308917,-0.501806918775,0.34603528693,0.671164461941,-0.49801789283,0.699708855469,0.874264370413,-0.578638164606,-0.596333195698,0.74997128386,-0.678510845059,0.465741692468,0.844043722238,-0.528934402372,-0.62754573519,0.160583625223,-0.277688034609,-0.314555219269,0.21699929725,-0.237294321523,0.609084758399,-0.623474398057,-0.211271027705,-0.557406022167,-0.646524861555,0.0399061381768,0.846534317233,0.688544001888,-0.0476920082034,-0.479077391658,0.122209467464,-0.706116706143,0.296200093848,-0.554319519122,-0.13913983211,-0.516873949357,0.468944241348,0.158510689329,-0.545234384769,-0.318212382515,-0.162344034228,-0.527642153092,-0.729679729436,-0.727296944664,-0.542348886337,0.614905121323,-0.46372673253,-0.19461851516,-0.643317008653,-0.634998266822,0.85846465182,0.0981971476514,0.663952995566,-0.610119847415,0.270040691668,-0.657471393173,-0.518891748319,-0.292173149446,-0.334559366141,0.320386626696,0.277814302807,-0.391148524631,-0.355379855929,0.4855973441,0.76188177828,-0.395319986031,-0.672393292272,0.902265550888,-0.587439144174,0.372396854767,-0.455862132474,-0.611932869412,-0.612709147576,-0.331350492898,0.297527265575,0.645380208413,-0.635816260687,0.551338438825,0.582760133811,-0.53323360344,-0.372656723912,0.14295718471,0.415636543163,-0.0930057864475,0.697641887499,0.560543440884,0.257958313076,-0.0375631208638,0.378724812733,-0.40653172584,-0.469378848658,-0.299137122024,-0.406654544239,-0.129900665103,-0.009178215351,-0.12689231511,-0.617272640554,0.662335573423,-0.188354986081,-0.505944846053,-0.638984723488,-0.674496983285,-0.742582414984,-0.522221502783,0.358401498935,-0.575112579071,-0.587697345053,-0.565229862163,0.464677607346,0.611575027077,-0.513927414685,0.138076272218,0.575081988039,0.092263735661,0.146108019415,0.0125411405984,0.476564195154,-0.432479708272,0.471409952734,-0.276957137967,-0.146555837452,-0.409709003816,-1.0,-0.752409029142,0.571584374885,-0.423834950494,-0.71587994563,0.64548847736,-0.561607456434,-0.621254864162,0.28611220922,-0.447153615365,-0.219249917887,0.640669922002,0.0559214525726,-0.647091793994,-0.640654233207,-0.548605374094,0.655240246422,0.640032709102,-0.644574367953,0.0742274502335,-0.732806896221,-0.468290558089,-0.394817732726,-0.152935267922,-0.263897556661,-0.445104142753,0.44135992807,0.623467158398,-0.323187526625,-0.686738464982,0.175082750753,-0.34830338487,-0.679250352662,-0.384159659955,-0.370138701564,0.408955466494,-0.484336320797,-0.196180158953,-0.509516245166,-0.307692421295,-0.261940112371,-0.537684513744,-0.591349432789,0.575690921544,-0.473566061061,-0.725762857775,-0.24549999347,-0.5834779924,0.764811685925,0.42232903948,-0.223705806111,0.577023416973,-0.235901117819,-0.562405900625,-0.314504036236,-0.525941307242,-0.169419946528,-0.0119016399313,-0.252781381508,0.0545845491936,-0.472476806208,0.796369376886,0.799493273553,0.0995854102749,0.754616765258,0.3126771254,0.403114725958,0.665981426116,-0.495566783174,0.402608169939,-0.341062802869,-0.829373106405,-0.633944425429,-0.478523660018,0.64170380073,-0.665779128293,0.444127976738,-0.735856552761,0.0507969359149,-0.459180097052,0.849143459755,-0.645516486064,-0.237338462998,0.286485343968,0.273205262278,-0.364784948589,-0.657368943694,-0.407798039092,-0.65657335389,0.606122460044,-0.256601607521,0.608205381503,-0.624284015996,-0.171011358561,-0.695423677815,0.492774608523,0.637777604733,-0.657200929267,-0.452874800489,0.734654082977,-0.527295646982,0.425752730953,-0.795152890356,0.413693323539,-0.735161796214,-0.72950070203,-0.472113392465,0.320956945992,-0.627169582879,0.651147110367,0.697524090179,0.420914387071,0.75959853598,-0.519656280995,-0.441761720775,-0.572860956804,0.649979124071,0.00215969024611,-0.238715746112,-0.459732010363,-0.575189767511,0.759326385319,-0.176394054986,-0.390495454383,-0.421443857169,0.372945315305,-0.684370305358,0.851002292293,0.929918437531,-0.0279193132754,-0.637189937184,-0.785537621889,-0.755472427246,0.0263260762966,-0.220551861096,-0.373245605936,-0.255653134015,0.0409874657753,0.130486055692,-0.424179390644,-0.141410709057,-0.392615106177,0.489153424822,0.354289235117,0.794194301387,-0.698717173775,-0.102885834873,-0.667278626209,-0.101508856383,0.611107559204,-0.774913161074,-0.591402172984,-0.432707250378,0.50939285918,0.497927454698,-0.720409023825,0.657828655696,-0.248850349562,-0.399075025571,-0.823009320269,-0.682350271658,0.443999158477,-0.837964785154,0.445527541166,-0.338657057966,-0.226740765605,0.631254037471,-0.596596785231,-0.287320137277,-0.698187591877,0.854027874985,0.131172441592,-0.56711148234,-0.152170140203,0.312714412312,-0.64562675723,-0.490982138832,-0.728467066198,-0.675147437299,0.131930233566,-0.502695394437
