Symbol,Date,Open,High,Low,Adj Close,Volume
AAPL,11/02/2016,93.790001,94.720001,92.589996,92.631159,50074700
AAPL,10/02/2016,95.919998,96.349998,94.099998,93.194657,42343600
AAPL,09/02/2016,94.290001,95.940002,93.93,93.906445,44331200
AAPL,08/02/2016,93.129997,95.699997,93.040001,93.926221,54021400
AAPL,05/02/2016,96.519997,96.919998,93.690002,92.947509,46418100
AAPL,04/02/2016,95.860001,97.330002,95.190002,95.498081,46471700
AAPL,03/02/2016,95.0,96.839996,94.080002,94.736862,45964300
AAPL,02/02/2016,95.419998,96.040001,94.279999,92.898175,37357200
AAPL,01/02/2016,96.470001,96.709999,95.400002,94.815524,40943500
AAPL,29/01/2016,94.790001,97.339996,94.349998,95.710285,64416500
AAPL,28/01/2016,93.790001,94.519997,92.389999,92.514698,55678800
AAPL,27/01/2016,96.040001,96.629997,93.339996,91.855917,133369700
AAPL,26/01/2016,99.93,100.879997,98.07,98.315919,75077000
AAPL,25/01/2016,101.519997,101.529999,99.209999,97.775131,51794500
AAPL,22/01/2016,98.629997,101.459999,98.370003,99.721977,65800500
AAPL,21/01/2016,97.059998,97.879997,94.940002,94.687703,52161500
AAPL,20/01/2016,95.099998,98.190002,93.419998,95.169497,72334400
AAPL,19/01/2016,98.410004,98.650002,95.5,95.041677,53087700
AAPL,15/01/2016,96.199997,97.709999,95.360001,95.503801,79833900
AAPL,14/01/2016,97.959999,100.480003,95.739998,97.853786,63170100
AAPL,13/01/2016,100.32,101.190002,97.300003,95.75945,62439600
AAPL,12/01/2016,100.550003,100.690002,98.839996,98.286422,49154200
AAPL,11/01/2016,98.970001,99.059998,97.339996,96.880363,49739400
AAPL,08/01/2016,98.550003,99.110001,96.760002,95.336649,70798000
AAPL,07/01/2016,98.68,100.129997,96.43,94.835186,81094400
AAPL,06/01/2016,100.559998,102.370003,99.870003,99.01403,68457400
AAPL,05/01/2016,105.75,105.849998,102.410004,100.99038,55791000
AAPL,04/01/2016,102.610001,105.370003,102.0,103.58618,67649400
AAPL,31/12/2015,107.010002,107.029999,104.82,103.49769,40912300
AAPL,30/12/2015,108.580002,108.699997,107.18,105.523198,25213800
AAPL,29/12/2015,106.959999,109.43,106.860001,106.919422,30931200
AAPL,28/12/2015,107.589996,107.690002,106.18,105.031569,26704200
AAPL,24/12/2015,109.0,109.0,107.949997,106.22131,13596700
AAPL,23/12/2015,107.269997,108.849998,107.199997,106.791601,32657400
AAPL,22/12/2015,107.400002,107.720001,106.449997,105.434708,32789400
AAPL,21/12/2015,107.279999,107.370003,105.57,105.533033,47590600
AAPL,18/12/2015,108.910004,109.519997,105.809998,104.254795,96453300
AAPL,17/12/2015,112.019997,112.25,108.980003,107.155409,44772800
AAPL,16/12/2015,111.07,111.989998,108.800003,109.47589,56238500
AAPL,15/12/2015,111.940002,112.800003,110.349998,108.640123,52978100
AAPL,14/12/2015,112.18,112.68,109.790001,110.596811,64318700
AAPL,11/12/2015,115.190002,115.389999,112.849998,111.285088,46886200
